user_id,month,Calls Made,Minutes Spent,Mb Used,Messages Sent,plan
1218,December,42.0,318.0,13594.75,32.0,surf
1219,December,97.0,712.0,27069.020000000008,24.0,surf
1219,November,87.0,615.0,8200.699999999999,18.0,surf
1220,April,21.0,121.0,5256.57,18.0,surf
1220,August,66.0,570.0,24289.510000000002,33.0,surf
1220,December,88.0,558.0,18578.620000000006,31.0,surf
1220,July,86.0,639.0,20059.75,41.0,surf
1220,June,80.0,483.0,12183.659999999998,27.0,surf
1220,May,96.0,691.0,18107.170000000002,32.0,surf
1220,November,76.0,487.0,12919.69,25.0,surf
1220,October,91.0,634.0,19456.48,35.0,surf
1220,September,72.0,569.0,20620.120000000003,34.0,surf
1221,December,20.0,108.0,7904.000000000001,11.0,surf
1222,August,78.0,526.0,17845.63,20.0,surf
1222,December,94.0,637.0,15123.429999999998,24.0,surf
1222,July,90.0,699.0,24258.600000000006,23.0,surf
1222,June,2.0,14.0,,2.0,surf
1222,November,83.0,618.0,17755.92,12.0,surf
1222,October,83.0,672.0,19515.59000000001,27.0,surf
1222,September,67.0,565.0,16716.010000000006,18.0,surf
1223,August,101.0,743.0,20398.479999999996,22.0,surf
1223,December,89.0,546.0,24924.039999999994,31.0,surf
1223,July,81.0,635.0,23686.02,23.0,surf
1223,November,82.0,559.0,23637.319999999992,27.0,surf
1223,October,109.0,690.0,21161.280000000002,24.0,surf
1223,September,87.0,649.0,20408.31,27.0,surf
1224,August,43.0,298.0,21674.269999999997,62.0,ultimate
1224,July,35.0,267.0,21810.789999999997,59.0,ultimate
1224,June,,,2966.21,5.0,ultimate
1224,October,23.0,148.0,17909.54,43.0,ultimate
1224,September,36.0,187.0,17173.139999999996,61.0,ultimate
1225,December,65.0,495.0,14304.550000000001,,surf
1226,August,72.0,427.0,14102.359999999997,,ultimate
1226,December,74.0,572.0,17046.68,,ultimate
1226,July,65.0,435.0,14650.06,,ultimate
1226,November,63.0,429.0,18980.09999999999,,ultimate
1226,October,71.0,466.0,17487.170000000002,,ultimate
1226,September,75.0,541.0,22213.049999999996,,ultimate
1227,December,55.0,360.0,18651.590000000004,27.0,surf
1228,December,27.0,164.0,8615.64,,surf
1228,November,73.0,473.0,13225.320000000002,3.0,surf
1228,October,24.0,184.0,8786.140000000001,3.0,surf
1229,December,16.0,107.0,20551.61,125.0,ultimate
1230,December,70.0,453.0,21637.869999999995,126.0,ultimate
1231,August,68.0,441.0,16874.25,7.0,ultimate
1231,December,78.0,590.0,17326.590000000004,3.0,ultimate
1231,July,77.0,526.0,14764.460000000001,1.0,ultimate
1231,June,57.0,400.0,15342.759999999998,2.0,ultimate
1231,November,73.0,498.0,16410.249999999996,3.0,ultimate
1231,October,74.0,546.0,16946.960000000003,3.0,ultimate
1231,September,70.0,582.0,19411.23,2.0,ultimate
1232,April,62.0,377.0,9727.589999999997,,surf
1232,August,79.0,635.0,15929.759999999998,,surf
1232,December,92.0,647.0,17936.99,3.0,surf
1232,July,72.0,579.0,15422.94,2.0,surf
1232,June,70.0,505.0,15664.869999999997,3.0,surf
1232,May,91.0,617.0,15035.579999999998,2.0,surf
1232,November,89.0,678.0,17510.360000000004,1.0,surf
1232,October,83.0,522.0,15508.529999999995,4.0,surf
1232,September,69.0,500.0,22794.480000000003,4.0,surf
1233,December,46.0,363.0,18768.069999999996,,surf
1233,November,35.0,261.0,22779.819999999996,,surf
1233,October,24.0,133.0,8920.32,,surf
1234,December,75.0,502.0,9299.300000000001,53.0,ultimate
1235,December,20.0,145.0,7245.309999999999,28.0,surf
1235,November,51.0,336.0,13245.86,33.0,surf
1236,April,49.0,273.0,15603.829999999998,28.0,ultimate
1236,August,65.0,435.0,17954.650000000005,36.0,ultimate
1236,December,81.0,594.0,19703.649999999998,29.0,ultimate
1236,July,78.0,535.0,13604.830000000002,20.0,ultimate
1236,June,67.0,434.0,18925.440000000006,32.0,ultimate
1236,May,58.0,369.0,14906.160000000003,35.0,ultimate
1236,November,89.0,684.0,17141.73,24.0,ultimate
1236,October,86.0,578.0,15205.500000000004,17.0,ultimate
1236,September,79.0,620.0,17586.989999999998,23.0,ultimate
1237,December,105.0,738.0,15369.49,41.0,ultimate
1237,November,89.0,743.0,7367.0,33.0,ultimate
1237,October,105.0,743.0,11199.210000000001,36.0,ultimate
1237,September,97.0,650.0,13358.560000000001,30.0,ultimate
1238,December,76.0,514.0,22777.730000000003,,surf
1238,November,52.0,419.0,22351.399999999998,,surf
1239,December,82.0,651.0,17206.279999999995,,surf
1239,November,80.0,581.0,13955.030000000002,,surf
1239,October,63.0,387.0,13808.21,,surf
1240,August,161.0,1095.0,49950.57999999999,15.0,surf
1240,December,164.0,1119.0,41729.170000000006,18.0,surf
1240,July,164.0,1176.0,34750.43000000001,9.0,surf
1240,June,36.0,184.0,8454.949999999999,3.0,surf
1240,November,155.0,1019.0,33644.71999999999,11.0,surf
1240,October,162.0,1194.0,42128.84000000002,9.0,surf
1240,September,180.0,1212.0,30851.55,12.0,surf
1241,December,80.0,582.0,14071.01,45.0,surf
1241,November,82.0,609.0,6419.2699999999995,26.0,surf
1241,October,106.0,736.0,10170.63,41.0,surf
1241,September,72.0,485.0,9184.640000000001,20.0,surf
1242,December,31.0,234.0,9810.870000000003,64.0,surf
1242,November,38.0,264.0,14706.139999999994,62.0,surf
1242,October,39.0,255.0,10893.720000000003,66.0,surf
1243,December,50.0,407.0,28824.209999999995,24.0,surf
1243,November,63.0,497.0,22394.039999999997,16.0,surf
1243,October,16.0,66.0,12057.33,8.0,surf
1244,December,19.0,151.0,19531.16,41.0,surf
1244,November,17.0,151.0,20203.119999999995,33.0,surf
1245,August,36.0,258.0,9636.65,7.0,surf
1245,December,50.0,374.0,4821.570000000001,9.0,surf
1245,July,10.0,64.0,2530.8399999999997,4.0,surf
1245,November,29.0,181.0,12283.489999999998,15.0,surf
1245,October,40.0,340.0,9238.859999999999,10.0,surf
1245,September,39.0,331.0,6875.839999999999,9.0,surf
1246,April,104.0,699.0,26662.62,19.0,ultimate
1246,August,96.0,698.0,18177.28,15.0,ultimate
1246,February,84.0,621.0,20092.890000000003,26.0,ultimate
1246,July,100.0,864.0,17422.16,18.0,ultimate
1246,June,73.0,474.0,17066.009999999995,14.0,ultimate
1246,March,102.0,627.0,31093.210000000006,21.0,ultimate
1246,May,87.0,641.0,19820.760000000002,19.0,ultimate
1246,September,40.0,321.0,7999.39,8.0,ultimate
1247,August,70.0,420.0,15364.480000000001,119.0,ultimate
1247,December,75.0,496.0,26551.090000000004,112.0,ultimate
1247,July,26.0,188.0,5598.339999999999,29.0,ultimate
1247,November,79.0,587.0,17459.46,121.0,ultimate
1247,October,81.0,525.0,14394.15,110.0,ultimate
1247,September,95.0,625.0,20909.73,109.0,ultimate
1248,December,150.0,966.0,17330.699999999997,102.0,surf
1248,November,12.0,99.0,1869.23,10.0,surf
1249,August,96.0,554.0,18809.159999999996,39.0,ultimate
1249,July,121.0,844.0,14209.54,26.0,ultimate
1249,June,81.0,510.0,16483.840000000004,32.0,ultimate
1249,May,48.0,343.0,9452.18,19.0,ultimate
1249,October,86.0,566.0,11660.189999999999,36.0,ultimate
1249,September,83.0,522.0,17041.18,47.0,ultimate
1250,December,69.0,388.0,8733.199999999999,79.0,ultimate
1250,November,77.0,597.0,11680.550000000001,69.0,ultimate
1250,October,73.0,528.0,8511.320000000002,53.0,ultimate
1251,April,63.0,488.0,22601.959999999995,33.0,surf
1251,August,83.0,614.0,34474.369999999995,20.0,surf
1251,December,82.0,589.0,20720.46,35.0,surf
1251,July,88.0,590.0,22913.539999999997,39.0,surf
1251,June,78.0,487.0,29479.359999999997,33.0,surf
1251,March,28.0,247.0,13867.94,20.0,surf
1251,May,70.0,567.0,21218.649999999998,39.0,surf
1251,November,77.0,550.0,18230.67,29.0,surf
1251,October,87.0,652.0,28883.570000000003,33.0,surf
1251,September,74.0,537.0,21295.690000000006,29.0,surf
1252,August,55.0,368.0,12872.530000000002,26.0,surf
1252,December,66.0,485.0,12730.130000000001,35.0,surf
1252,July,71.0,463.0,14321.310000000001,39.0,surf
1252,June,46.0,270.0,8275.41,13.0,surf
1252,November,74.0,441.0,13417.19,30.0,surf
1252,October,64.0,469.0,16963.289999999997,37.0,surf
1252,September,59.0,446.0,15538.580000000005,28.0,surf
1253,December,21.0,139.0,15608.62,19.0,ultimate
1253,November,17.0,130.0,13641.059999999998,25.0,ultimate
1253,October,21.0,153.0,17512.91,22.0,ultimate
1253,September,13.0,102.0,12656.349999999997,26.0,ultimate
1254,August,79.0,541.0,20908.48,106.0,surf
1254,December,59.0,437.0,16751.519999999997,110.0,surf
1254,November,68.0,564.0,20514.22,91.0,surf
1254,October,68.0,539.0,21385.739999999994,106.0,surf
1254,September,59.0,442.0,17574.100000000002,112.0,surf
1255,August,86.0,629.0,11136.869999999999,54.0,ultimate
1255,December,102.0,727.0,9462.199999999999,60.0,ultimate
1255,November,79.0,646.0,7635.97,49.0,ultimate
1255,October,80.0,493.0,10453.050000000001,57.0,ultimate
1255,September,74.0,464.0,10052.619999999999,47.0,ultimate
1256,December,66.0,530.0,10866.38,33.0,surf
1256,November,85.0,604.0,21209.660000000003,27.0,surf
1256,October,80.0,531.0,10774.250000000002,20.0,surf
1256,September,49.0,332.0,11870.53,17.0,surf
1257,April,22.0,166.0,3703.5,4.0,surf
1257,August,77.0,512.0,12760.699999999999,34.0,surf
1257,December,85.0,641.0,16263.460000000005,39.0,surf
1257,July,81.0,520.0,13555.499999999998,37.0,surf
1257,June,80.0,606.0,14845.760000000002,32.0,surf
1257,May,96.0,745.0,15842.459999999997,35.0,surf
1257,November,99.0,747.0,20401.550000000007,25.0,surf
1257,October,87.0,611.0,15201.249999999998,30.0,surf
1257,September,66.0,590.0,5069.39,34.0,surf
1258,August,6.0,34.0,19853.090000000004,45.0,surf
1258,December,16.0,133.0,24028.999999999996,49.0,surf
1258,July,7.0,27.0,15041.36,31.0,surf
1258,November,7.0,32.0,21419.190000000002,48.0,surf
1258,October,12.0,117.0,18282.68999999999,55.0,surf
1258,September,7.0,42.0,19041.96,49.0,surf
1259,April,13.0,91.0,3519.4399999999996,27.0,surf
1259,August,24.0,199.0,2520.61,36.0,surf
1259,December,24.0,190.0,1078.27,36.0,surf
1259,July,24.0,197.0,2114.01,17.0,surf
1259,June,19.0,124.0,1342.4499999999998,32.0,surf
1259,March,14.0,161.0,1280.9,17.0,surf
1259,May,23.0,180.0,3339.33,29.0,surf
1259,November,14.0,104.0,3239.7000000000003,32.0,surf
1259,October,15.0,99.0,1953.3,41.0,surf
1259,September,18.0,147.0,3282.23,34.0,surf
1260,December,60.0,504.0,19766.780000000002,80.0,surf
1261,April,71.0,502.0,21853.34999999999,37.0,surf
1261,August,67.0,479.0,17556.64,49.0,surf
1261,December,76.0,579.0,17214.930000000004,50.0,surf
1261,February,14.0,56.0,7045.44,11.0,surf
1261,July,76.0,513.0,25447.5,49.0,surf
1261,June,61.0,441.0,13083.769999999999,52.0,surf
1261,March,49.0,304.0,17755.59,54.0,surf
1261,May,68.0,533.0,21436.700000000004,49.0,surf
1261,November,73.0,562.0,15404.340000000002,46.0,surf
1261,October,85.0,601.0,17573.63,57.0,surf
1261,September,80.0,627.0,16958.979999999996,49.0,surf
1262,December,40.0,291.0,16014.199999999999,57.0,surf
1263,April,80.0,643.0,12264.899999999998,2.0,surf
1263,August,80.0,604.0,16681.649999999998,4.0,surf
1263,December,93.0,570.0,20578.030000000002,1.0,surf
1263,July,67.0,486.0,19026.980000000007,2.0,surf
1263,June,81.0,733.0,15688.519999999997,6.0,surf
1263,March,51.0,334.0,10646.579999999998,1.0,surf
1263,May,84.0,560.0,13953.25,5.0,surf
1263,November,77.0,591.0,18485.980000000003,1.0,surf
1263,October,65.0,505.0,13361.739999999998,4.0,surf
1263,September,72.0,555.0,20920.939999999995,4.0,surf
1264,August,45.0,287.0,13170.780000000002,55.0,ultimate
1264,December,61.0,365.0,14114.6,75.0,ultimate
1264,July,43.0,312.0,13603.500000000004,53.0,ultimate
1264,June,58.0,432.0,15214.439999999999,63.0,ultimate
1264,May,43.0,334.0,16145.310000000001,60.0,ultimate
1264,November,62.0,422.0,17529.26,65.0,ultimate
1264,October,47.0,323.0,20523.000000000004,72.0,ultimate
1264,September,56.0,379.0,14462.380000000003,57.0,ultimate
1265,December,40.0,212.0,28051.140000000007,,surf
1265,November,9.0,98.0,4181.99,,surf
1266,December,48.0,323.0,11630.05,24.0,surf
1267,December,205.0,1510.0,37544.16,125.0,surf
1267,November,13.0,143.0,1468.13,13.0,surf
1268,April,80.0,617.0,25989.160000000003,28.0,surf
1268,August,61.0,494.0,33834.58,35.0,surf
1268,December,62.0,488.0,31756.339999999993,23.0,surf
1268,July,68.0,521.0,38929.09,35.0,surf
1268,June,69.0,494.0,37102.77000000001,33.0,surf
1268,March,48.0,307.0,19992.19,10.0,surf
1268,May,75.0,565.0,36672.29,37.0,surf
1268,November,81.0,659.0,29182.61,24.0,surf
1268,October,72.0,457.0,34350.53999999999,33.0,surf
1268,September,74.0,472.0,24709.07,42.0,surf
1270,December,50.0,283.0,24633.93,28.0,ultimate
1270,November,42.0,256.0,16119.290000000003,32.0,ultimate
1270,October,69.0,512.0,18272.969999999998,22.0,ultimate
1270,September,30.0,206.0,12029.429999999998,13.0,ultimate
1271,December,78.0,531.0,17962.75,83.0,surf
1272,December,93.0,629.0,41059.969999999994,59.0,surf
1272,November,5.0,30.0,2468.54,3.0,surf
1273,December,56.0,424.0,18176.59,52.0,ultimate
1273,November,47.0,324.0,13527.040000000005,55.0,ultimate
1273,October,39.0,237.0,10722.530000000002,44.0,ultimate
1274,December,45.0,357.0,17346.079999999998,17.0,ultimate
1276,December,49.0,339.0,19497.439999999995,24.0,surf
1276,November,54.0,428.0,10918.63,19.0,surf
1276,October,59.0,431.0,17100.850000000002,23.0,surf
1276,September,22.0,161.0,9600.519999999999,10.0,surf
1277,April,33.0,291.0,9914.070000000002,,surf
1277,August,100.0,662.0,26449.720000000005,,surf
1277,December,95.0,707.0,20946.13,,surf
1277,July,113.0,738.0,23335.520000000004,,surf
1277,June,97.0,678.0,21632.19,,surf
1277,May,102.0,791.0,23037.63,,surf
1277,November,93.0,740.0,24689.580000000005,,surf
1277,October,110.0,736.0,20233.179999999997,,surf
1277,September,103.0,824.0,17139.149999999998,,surf
1278,December,50.0,393.0,23223.03000000001,24.0,surf
1278,November,52.0,278.0,14784.810000000005,32.0,surf
1279,December,61.0,479.0,15620.259999999995,19.0,ultimate
1279,November,57.0,461.0,13854.430000000002,21.0,ultimate
1279,October,59.0,502.0,12536.119999999999,23.0,ultimate
1280,August,54.0,354.0,10897.619999999999,65.0,surf
1280,December,84.0,610.0,17784.34,55.0,surf
1280,July,65.0,493.0,16876.57,37.0,surf
1280,June,11.0,65.0,4861.670000000001,11.0,surf
1280,November,61.0,433.0,11615.46,49.0,surf
1280,October,78.0,584.0,16583.44,56.0,surf
1280,September,68.0,445.0,18366.570000000007,31.0,surf
1281,August,89.0,692.0,8655.44,43.0,surf
1281,December,88.0,645.0,8169.069999999999,38.0,surf
1281,July,20.0,93.0,3236.69,12.0,surf
1281,November,86.0,740.0,7094.43,45.0,surf
1281,October,67.0,476.0,9793.379999999997,34.0,surf
1281,September,86.0,603.0,9391.17,55.0,surf
1282,December,74.0,464.0,24487.09999999999,,ultimate
1282,November,64.0,433.0,17295.280000000002,,ultimate
1283,December,122.0,932.0,33067.5,117.0,ultimate
1283,November,14.0,87.0,3494.5099999999998,11.0,ultimate
1284,December,117.0,965.0,21317.659999999996,,surf
1284,November,95.0,758.0,25716.57,,surf
1284,October,116.0,727.0,31687.87,,surf
1284,September,79.0,561.0,21899.879999999997,,surf
1285,August,52.0,337.0,3865.38,24.0,surf
1285,December,64.0,509.0,3124.3999999999996,26.0,surf
1285,November,54.0,314.0,3064.5299999999997,25.0,surf
1285,October,52.0,375.0,4319.21,28.0,surf
1285,September,65.0,425.0,3673.1000000000004,24.0,surf
1286,December,77.0,453.0,11351.289999999999,10.0,surf
1287,December,68.0,439.0,17345.66,121.0,surf
1287,November,46.0,310.0,12723.190000000002,91.0,surf
1288,December,45.0,279.0,14622.880000000003,,surf
1288,November,45.0,286.0,11979.029999999999,,surf
1288,October,42.0,281.0,14660.53,,surf
1289,December,111.0,682.0,18661.410000000003,61.0,ultimate
1289,November,66.0,439.0,12695.650000000003,29.0,ultimate
1290,December,8.0,51.0,4748.8,19.0,surf
1290,November,18.0,105.0,8938.660000000002,50.0,surf
1291,April,12.0,79.0,3779.3399999999997,2.0,surf
1291,August,60.0,472.0,20999.610000000004,11.0,surf
1291,December,88.0,626.0,12186.77,17.0,surf
1291,July,79.0,642.0,21497.269999999993,10.0,surf
1291,June,78.0,671.0,15428.949999999999,5.0,surf
1291,May,79.0,558.0,14019.730000000001,11.0,surf
1291,November,78.0,517.0,12558.279999999997,14.0,surf
1291,October,91.0,681.0,21268.25,14.0,surf
1291,September,83.0,614.0,14924.730000000001,6.0,surf
1292,August,42.0,323.0,51809.35,,surf
1292,December,28.0,144.0,52034.66,,surf
1292,July,17.0,111.0,21099.239999999998,,surf
1292,November,42.0,273.0,33877.78999999999,,surf
1292,October,42.0,303.0,46868.74999999999,,surf
1292,September,39.0,279.0,32907.38999999999,,surf
1293,August,52.0,430.0,17951.399999999998,50.0,surf
1293,December,86.0,624.0,29088.980000000007,89.0,surf
1293,November,83.0,544.0,30607.19999999999,110.0,surf
1293,October,91.0,580.0,39963.26,87.0,surf
1293,September,80.0,529.0,32271.6,96.0,surf
1294,November,26.0,247.0,14327.66,35.0,surf
1294,October,77.0,586.0,30249.169999999995,123.0,surf
1294,September,17.0,144.0,6555.46,14.0,surf
1295,August,48.0,353.0,11382.26,19.0,surf
1295,December,67.0,450.0,22206.02999999999,21.0,surf
1295,November,76.0,619.0,18391.849999999995,25.0,surf
1295,October,72.0,512.0,19931.64,20.0,surf
1295,September,79.0,618.0,17117.630000000005,23.0,surf
1296,December,54.0,369.0,14851.17,24.0,ultimate
1296,November,39.0,295.0,20186.520000000004,15.0,ultimate
1296,October,21.0,150.0,10627.800000000001,6.0,ultimate
1297,December,15.0,103.0,7960.32,,surf
1297,November,13.0,94.0,12247.500000000002,,surf
1298,December,88.0,590.0,17882.76,103.0,surf
1299,April,67.0,541.0,16718.19,11.0,surf
1299,August,64.0,436.0,14212.830000000002,15.0,surf
1299,December,58.0,435.0,12021.160000000002,10.0,surf
1299,July,70.0,372.0,18631.63,14.0,surf
1299,June,60.0,317.0,18566.489999999994,6.0,surf
1299,March,43.0,365.0,4905.400000000001,7.0,surf
1299,May,57.0,466.0,18204.120000000003,8.0,surf
1299,November,77.0,618.0,11977.329999999998,6.0,surf
1299,October,61.0,462.0,15037.309999999996,7.0,surf
1299,September,53.0,422.0,17759.410000000003,6.0,surf
1300,December,75.0,436.0,24325.879999999994,,surf
1300,November,46.0,333.0,14956.490000000003,,surf
1300,October,13.0,92.0,8253.35,,surf
1301,December,117.0,945.0,35011.70999999999,125.0,ultimate
1301,November,23.0,155.0,8948.8,33.0,ultimate
1302,December,22.0,126.0,9070.44,23.0,surf
1302,November,70.0,480.0,22987.589999999997,68.0,surf
1302,October,85.0,516.0,28076.030000000006,74.0,surf
1302,September,33.0,244.0,10712.189999999999,21.0,surf
1303,December,18.0,118.0,25042.659999999996,148.0,ultimate
1304,December,65.0,533.0,23251.88999999999,59.0,ultimate
1304,November,73.0,535.0,20005.140000000003,65.0,ultimate
1304,October,5.0,34.0,3465.51,7.0,ultimate
1305,August,62.0,521.0,13435.16,4.0,surf
1305,December,68.0,496.0,15755.87,3.0,surf
1305,July,68.0,473.0,15252.779999999999,1.0,surf
1305,June,72.0,454.0,17078.86,1.0,surf
1305,May,52.0,312.0,9945.900000000001,3.0,surf
1305,November,74.0,536.0,16005.039999999995,4.0,surf
1305,October,66.0,429.0,16002.210000000003,4.0,surf
1305,September,78.0,492.0,17449.09,6.0,surf
1306,November,3.0,6.0,246.99,,surf
1308,December,66.0,447.0,21520.719999999998,40.0,surf
1308,November,8.0,48.0,6783.379999999999,20.0,surf
1309,December,81.0,614.0,16233.7,67.0,surf
1309,November,3.0,23.0,240.0,3.0,surf
1310,December,18.0,125.0,20970.26,,surf
1310,November,1.0,15.0,968.9000000000001,,surf
1311,August,29.0,188.0,17512.87,,ultimate
1311,December,39.0,278.0,11638.870000000003,,ultimate
1311,July,36.0,299.0,24800.729999999996,,ultimate
1311,June,,,1498.83,,ultimate
1311,November,31.0,194.0,15450.170000000002,,ultimate
1311,October,29.0,219.0,16740.709999999995,,ultimate
1311,September,27.0,221.0,19185.440000000006,,ultimate
1312,April,49.0,288.0,28509.799999999996,38.0,surf
1312,August,61.0,534.0,25569.29,38.0,surf
1312,July,55.0,360.0,27213.75,23.0,surf
1312,June,57.0,377.0,17076.09,33.0,surf
1312,March,60.0,457.0,20917.54,28.0,surf
1312,May,60.0,368.0,22079.409999999996,27.0,surf
1312,November,47.0,320.0,14662.89,25.0,surf
1312,October,55.0,384.0,20623.41,39.0,surf
1312,September,68.0,431.0,18549.57,37.0,surf
1313,August,85.0,702.0,16293.62,61.0,surf
1313,December,93.0,640.0,12318.709999999997,44.0,surf
1313,July,73.0,408.0,17701.729999999992,46.0,surf
1313,June,54.0,342.0,6523.040000000001,27.0,surf
1313,November,89.0,692.0,19690.119999999995,39.0,surf
1313,October,76.0,564.0,21656.21,45.0,surf
1313,September,83.0,574.0,17943.789999999997,46.0,surf
1314,December,75.0,529.0,12603.63,21.0,ultimate
1314,November,63.0,432.0,16797.899999999998,19.0,ultimate
1315,December,43.0,350.0,5856.480000000001,35.0,surf
1315,November,33.0,282.0,7555.009999999999,21.0,surf
1316,August,41.0,274.0,19881.219999999998,60.0,surf
1316,December,21.0,112.0,24658.259999999995,70.0,surf
1316,July,39.0,296.0,17071.3,61.0,surf
1316,June,24.0,158.0,12679.550000000003,42.0,surf
1316,May,9.0,44.0,3189.4400000000005,14.0,surf
1316,November,34.0,259.0,20174.260000000006,66.0,surf
1316,October,28.0,228.0,19562.379999999997,59.0,surf
1316,September,32.0,180.0,24316.96,61.0,surf
1317,December,107.0,752.0,16207.009999999995,,ultimate
1317,November,58.0,418.0,9105.69,,ultimate
1318,December,55.0,347.0,19730.759999999995,47.0,surf
1318,November,45.0,376.0,24675.500000000004,30.0,surf
1318,October,49.0,407.0,18126.040000000005,36.0,surf
1318,September,2.0,12.0,442.71,2.0,surf
1320,April,71.0,449.0,8356.98,27.0,surf
1320,August,127.0,876.0,21542.060000000005,68.0,surf
1320,December,131.0,1070.0,16113.689999999995,64.0,surf
1320,July,120.0,872.0,22011.8,58.0,surf
1320,June,132.0,868.0,13977.749999999998,52.0,surf
1320,May,118.0,856.0,20775.450000000004,70.0,surf
1320,November,140.0,958.0,19919.410000000003,72.0,surf
1320,October,120.0,823.0,26621.40999999999,60.0,surf
1320,September,121.0,885.0,13837.420000000002,60.0,surf
1321,August,62.0,473.0,19672.550000000003,,surf
1321,December,70.0,490.0,23318.649999999998,,surf
1321,July,75.0,581.0,23604.00999999999,,surf
1321,June,74.0,563.0,17726.980000000003,,surf
1321,November,72.0,519.0,11822.98,,surf
1321,October,63.0,416.0,22575.27999999999,,surf
1321,September,65.0,473.0,18633.059999999998,,surf
1322,August,3.0,28.0,3565.9799999999996,,surf
1322,December,20.0,136.0,16446.219999999998,,surf
1322,November,16.0,172.0,17334.68,,surf
1322,October,12.0,94.0,10988.039999999999,,surf
1322,September,13.0,115.0,10837.52,,surf
1323,December,3.0,28.0,1024.85,1.0,surf
1324,April,129.0,1043.0,14162.319999999998,120.0,surf
1324,August,145.0,1018.0,13690.679999999998,153.0,surf
1324,December,143.0,1047.0,16354.389999999998,145.0,surf
1324,July,134.0,983.0,19783.35,120.0,surf
1324,June,138.0,1033.0,20031.19,124.0,surf
1324,May,150.0,1013.0,17445.92,124.0,surf
1324,November,171.0,1304.0,18287.930000000004,116.0,surf
1324,October,148.0,1058.0,20999.83999999999,130.0,surf
1324,September,142.0,996.0,21604.98,143.0,surf
1325,December,67.0,429.0,27752.94,,surf
1325,November,23.0,159.0,11366.88,,surf
1326,August,137.0,1029.0,10459.58,71.0,surf
1326,December,132.0,1051.0,15196.55,87.0,surf
1326,July,71.0,560.0,6962.71,42.0,surf
1326,November,143.0,1003.0,11281.420000000002,87.0,surf
1326,October,122.0,856.0,10387.66,83.0,surf
1326,September,121.0,840.0,12098.380000000003,74.0,surf
1327,August,22.0,160.0,3994.0499999999997,1.0,surf
1327,December,81.0,586.0,18975.559999999998,29.0,surf
1327,November,79.0,565.0,25340.64,33.0,surf
1327,October,64.0,476.0,26737.609999999997,37.0,surf
1327,September,49.0,366.0,19063.59,35.0,surf
1328,April,19.0,124.0,2749.33,21.0,surf
1328,August,77.0,600.0,20790.010000000002,139.0,surf
1328,December,117.0,873.0,23305.20999999999,168.0,surf
1328,July,132.0,903.0,36408.26,164.0,surf
1328,June,122.0,860.0,23829.71999999999,132.0,surf
1328,May,104.0,830.0,30365.39,149.0,surf
1328,November,113.0,797.0,28685.52,150.0,surf
1328,October,115.0,819.0,27937.460000000003,157.0,surf
1328,September,92.0,658.0,21640.95,153.0,surf
1329,August,28.0,154.0,8187.5,19.0,ultimate
1329,December,191.0,1369.0,25859.399999999998,97.0,ultimate
1329,November,168.0,1197.0,26399.249999999996,89.0,ultimate
1329,October,175.0,1215.0,19957.280000000002,101.0,ultimate
1329,September,168.0,1219.0,26519.82,91.0,ultimate
1330,December,63.0,502.0,13301.48,98.0,ultimate
1330,November,55.0,466.0,9707.169999999996,55.0,ultimate
1331,August,53.0,401.0,16803.259999999995,88.0,surf
1331,December,44.0,363.0,19941.420000000002,87.0,surf
1331,November,38.0,314.0,15076.859999999999,81.0,surf
1331,October,44.0,299.0,16136.859999999999,85.0,surf
1331,September,56.0,399.0,16532.12,99.0,surf
1332,August,41.0,269.0,24322.339999999997,,surf
1332,December,32.0,251.0,16736.149999999998,,surf
1332,November,53.0,341.0,22035.849999999995,1.0,surf
1332,October,40.0,272.0,27824.6,6.0,surf
1332,September,49.0,314.0,20557.87,3.0,surf
1333,December,61.0,421.0,19292.000000000004,7.0,ultimate
1333,November,12.0,65.0,3883.2599999999998,,ultimate
1334,April,104.0,795.0,15474.759999999998,14.0,surf
1334,August,122.0,864.0,18743.999999999996,14.0,surf
1334,December,141.0,1066.0,14517.44,17.0,surf
1334,July,133.0,980.0,17745.789999999994,18.0,surf
1334,June,88.0,561.0,18091.93,12.0,surf
1334,March,20.0,134.0,3122.47,1.0,surf
1334,May,148.0,1055.0,13006.869999999999,9.0,surf
1334,November,131.0,1021.0,18910.52,13.0,surf
1334,October,121.0,808.0,22539.13,17.0,surf
1334,September,132.0,836.0,14448.750000000002,15.0,surf
1335,August,63.0,527.0,21283.21,105.0,surf
1335,December,63.0,441.0,16815.879999999994,89.0,surf
1335,July,55.0,454.0,19059.3,99.0,surf
1335,June,37.0,235.0,18534.140000000003,90.0,surf
1335,November,72.0,583.0,16938.26,92.0,surf
1335,October,46.0,323.0,15412.869999999999,100.0,surf
1335,September,61.0,450.0,17646.620000000003,79.0,surf
1336,April,88.0,535.0,15947.110000000002,64.0,surf
1336,August,90.0,584.0,14404.640000000001,74.0,surf
1336,December,103.0,702.0,16760.65,62.0,surf
1336,July,108.0,886.0,15982.410000000002,83.0,surf
1336,June,124.0,941.0,22761.560000000005,84.0,surf
1336,May,92.0,587.0,16958.73,88.0,surf
1336,November,107.0,756.0,17539.040000000005,77.0,surf
1336,October,117.0,728.0,19156.289999999997,78.0,surf
1336,September,76.0,550.0,20770.589999999997,80.0,surf
1337,December,89.0,700.0,16976.91,64.0,surf
1337,November,55.0,370.0,13300.93,46.0,surf
